-7;11;66;-10;11;65;-10;11;71;-13;9;86;-10;22;63;9;52;0;12;64;-8;-1;61;-4;-9;51;24;-1;28;64;1
-10;7;63;-6;13;69;-7;22;64;-3;9;49;0;-19;43;0;-25;63;7;-51;83;-2;-49;79;0;-45;61;-3;-14;47;2
-3;7;65;-4;8;68;-3;7;66;-2;0;59;0;-10;50;0;-33;53;8;-59;70;13;-53;69;-2;-54;68;-6;-34;58;2
-1;0;68;-3;0;67;-4;0;67;-3;0;63;-3;-10;44;-4;-43;50;-5;-69;57;-5;-64;60;0;-60;58;-14;-53;58;2
0;-5;51;-4;-26;51;-7;-55;57;0;-66;49;-4;-56;49;0;-61;53;-8;-50;55;-3;-29;51;-4;-10;51;-9;-3;65;2
-3;0;64;-5;-7;63;-1;0;65;0;0;68;32;0;46;55;0;24;63;-5;22;58;-3;40;11;-2;63;-1;0;68;3
-4;0;69;-6;0;67;-3;0;69;-7;0;68;0;0;64;59;0;37;59;0;20;60;-4;21;57;-2;31;43;0;46;3
0;0;68;0;0;68;33;0;58;32;0;41;56;0;25;58;-5;20;59;-4;23;57;-5;29;45;-1;42;12;0;63;3
-4;0;67;0;0;68;0;0;66;27;0;59;44;0;33;59;-4;24;60;-6;23;57;-5;29;56;-1;42;25;-2;56;3
7;0;65;8;0;67;-33;7;63;-47;7;47;-61;12;27;-67;12;20;-52;11;36;-40;9;52;-11;9;61;11;7;68;4
0;8;66;0;8;66;0;8;66;0;0;66;-29;0;60;-68;11;23;-67;11;16;-65;12;23;-50;9;45;-31;9;56;4
0;8;65;0;8;66;7;9;69;-19;0;60;-64;10;22;-71;12;7;-69;12;11;-54;11;36;-40;10;51;11;11;68;4
10;8;67;-3;7;66;-55;8;36;-68;10;14;-69;10;7;-72;11;10;-63;10;27;-46;10;45;-35;9;54;10;10;68;4
0;9;67;0;10;66;-6;7;63;-61;12;24;-73;26;-17;-55;32;-28;-46;40;-32;-35;40;-36;-32;40;-38;-34;40;-39;5
9;15;63;9;14;64;-9;19;63;-32;18;48;-64;23;-21;-51;27;-33;-44;33;-37;-39;34;-43;-37;33;-40;-35;35;-43;5
16;13;66;15;12;63;19;14;64;13;14;69;-35;15;42;-54;24;11;-59;25;-29;-51;36;-36;-40;33;-39;-35;35;-40;5
13;19;64;0;20;62;-3;18;64;-21;16;60;-58;19;18;-62;23;-20;-52;29;-38;-38;35;-38;-36;31;-46;-34;33;-45;5
