-6;7;68;-1;8;67;38;9;48;46;5;50;43;0;50;38;7;54;17;9;63;-6;5;64;-10;5;67;-10;7;67;3
-11;6;65;-7;7;67;-8;6;66;9;6;59;38;0;53;46;0;48;45;-1;52;25;0;58;22;0;67;-11;7;63;3
-13;11;71;0;10;60;50;5;45;48;0;44;49;0;44;35;5;57;5;7;63;-5;9;66;-11;6;68;-9;6;67;3
-5;9;68;-18;9;60;-63;10;25;-69;9;6;-72;9;7;-56;12;21;-45;12;43;0;17;63;10;15;63;7;13;66;4
6;12;66;6;13;65;8;13;69;-17;13;63;-30;7;49;-68;10;20;-68;12;16;-55;13;33;-38;13;49;-15;18;57;4
-1;15;64;-47;18;39;-69;19;6;-67;19;-4;-64;20;-3;-65;21;10;-56;20;31;-31;22;50;7;20;65;0;18;65;4
5;17;68;0;19;64;7;17;66;-27;18;60;-43;16;44;-71;16;-8;-68;19;-7;-61;17;15;-46;16;41;15;21;58;4
-16;17;47;-61;21;6;-61;30;-31;-53;39;-33;-40;37;-38;-37;36;-36;-37;36;-36;-38;38;-38;-38;38;-37;-38;36;-37;5
17;19;60;-27;14;54;-64;19;18;-66;24;-20;-51;30;-34;-46;40;-35;-38;35;-37;-36;36;-38;-37;36;-36;-35;37;-40;5
14;19;63;19;19;60;21;17;67;-55;15;16;-57;24;-20;-52;29;-38;-42;29;-41;-38;31;-40;-36;31;-42;-37;33;-42;5
22;17;64;21;18;62;6;13;60;-51;8;8;-67;19;-48;-57;30;-38;-40;32;-42;-37;31;-40;-31;31;-41;-34;34;-43;5
-42;-48;38;-3;-70;42;6;-39;21;31;-68;55;-60;-48;-19;-51;-52;9;-68;-39;-26;-46;-27;-28;-7;-21;35;27;-38;71;0
-5;12;51;6;0;72;-17;17;88;-9;30;65;12;47;17;19;59;0;0;56;28;0;40;50;-2;20;70;-6;22;76;1
-3;23;63;-5;25;64;-1;12;62;0;7;55;6;-6;41;5;-47;70;22;-62;77;10;-48;60;8;-32;54;-6;6;43;2
0;13;66;7;16;71;9;19;58;30;11;46;45;7;46;48;6;46;38;10;49;28;14;55;-10;14;64;-7;12;69;3
0;13;67;6;16;68;-4;16;61;-50;14;37;-70;13;15;-65;14;27;-34;16;50;-4;19;63;29;20;53;24;18;64;4
15;18;61;14;18;64;7;18;56;-59;12;7;-69;19;-27;-57;31;-39;-48;32;-40;-39;30;-39;-38;32;-42;-40;32;-40;5
-12;18;65;-13;18;63;-12;19;63;-12;19;66;-14;17;64;-12;18;64;-13;17;64;-12;17;64;-14;18;64;-14;19;64;0
-12;18;65;-29;22;64;-16;17;62;24;8;78;-44;5;57;-96;40;-12;-29;0;66;65;-9;96;-53;-5;49;-50;15;42;0
-64;17;47;-119;16;-9;-10;30;-50;22;15;-9;-6;-2;101;-128;17;32;-31;19;-66;26;12;-21;57;31;104;-109;17;50;0
-65;49;-1;-16;54;14;-43;7;67;-72;12;68;-67;24;31;0;18;-107;-6;48;36;10;33;66;-74;15;23;-56;27;-1;0
-39;39;-37;-24;37;-40;-12;39;-51;-59;27;-29;-42;30;-66;-62;28;-35;8;18;27;-38;48;60;-78;27;-7;-57;39;-92;0
-13;12;60;-7;16;65;-11;16;64;-9;18;65;-10;18;65;-11;19;63;-10;18;66;-13;19;65;-12;17;64;-12;19;66;0
-11;17;64;-10;14;63;-7;16;64;-11;18;67;-11;16;66;-11;15;64;-11;17;65;-12;17;65;-11;17;64;-12;16;64;0
23;0;56;28;10;59;25;8;59;24;8;60;25;9;61;25;7;61;26;8;61;22;8;60;23;8;62;22;7;61;0
21;8;61;21;8;61;21;8;62;23;7;63;22;7;61;23;8;61;22;8;61;21;8;61;21;9;61;20;8;62;0
-58;11;35;-58;8;39;-54;9;39;-53;8;42;-55;9;40;-56;8;40;-53;8;41;-55;8;39;-54;8;40;-55;9;40;0
-34;5;87;-14;15;63;0;33;29;18;50;19;42;65;-21;23;56;-1;12;52;25;-1;40;41;-10;28;61;-26;22;70;1
-20;15;62;-21;14;63;-25;12;79;-9;22;73;-7;32;50;6;53;21;14;61;0;20;62;-1;0;53;27;-21;49;45;1
-23;14;64;-28;15;86;-17;22;62;-9;44;32;9;60;7;29;63;-12;0;48;21;-15;35;44;-43;21;79;-27;17;69;1
-25;20;60;-23;20;61;-24;17;62;-23;16;68;-21;19;66;14;32;0;36;67;-22;21;56;-3;-5;34;38;-27;25;66;1
-24;16;61;-24;16;62;-24;14;70;-35;15;86;-13;27;52;30;62;-16;22;58;0;-11;44;37;-13;38;53;-10;29;64;1
-20;16;64;-27;16;92;-17;22;54;5;45;17;27;66;-14;13;58;7;-12;42;40;-25;35;57;-24;23;64;-25;19;71;1
-21;20;66;-26;22;80;-17;29;56;9;43;16;22;60;-13;21;61;-6;0;52;22;-5;49;37;-7;37;53;-18;29;65;1
-19;20;61;-16;18;64;-18;17;63;-16;18;63;-16;17;66;-22;20;92;5;34;34;21;57;-12;24;63;-8;0;48;19;1
-18;20;63;-19;19;68;-34;23;83;-21;26;52;13;49;-7;37;64;-24;24;58;-2;0;48;23;-14;39;45;-28;28;65;1
-24;22;62;-22;24;61;-21;28;69;-17;32;60;-6;40;42;0;55;10;27;65;-10;16;59;0;-9;45;28;-27;39;53;1
-23;26;62;-30;12;65;-22;15;52;8;13;47;-19;-40;43;-20;-10;83;-32;-28;69;-21;-28;80;-37;-24;84;-13;-15;49;2
-7;10;60;-13;11;68;-11;10;70;-13;0;61;-10;-35;58;-24;-28;79;-10;-32;61;-25;-35;65;-25;-31;68;-7;-1;47;2
-14;0;66;-16;0;67;-11;0;64;-11;0;66;-12;-44;43;-24;-36;66;-4;-37;90;-13;-50;74;-7;-24;54;-7;-1;45;2
-14;7;65;-13;6;67;-12;0;65;-11;-14;52;-9;-42;53;-21;-44;64;-18;-44;78;-19;-46;58;-35;-37;62;-15;-6;46;2
-7;0;63;0;-4;57;5;-29;45;10;-50;64;14;-51;61;0;-55;55;-3;-50;69;0;-35;47;6;-24;56;11;-15;55;2
20;-6;62;17;-8;64;22;-7;62;16;-11;58;-11;-40;42;13;-36;53;19;-46;86;-25;-55;69;0;-50;59;6;-10;38;2
8;-5;68;-13;-17;53;-7;-30;52;-24;-50;63;-14;-52;73;-16;-39;63;-17;-29;49;-10;-12;58;-9;-6;63;-10;-4;69;2
6;-4;54;-4;-3;56;-3;-2;69;-1;-2;67;0;-24;51;-17;-37;56;-3;-47;61;-16;-47;65;-1;-33;64;-6;-15;56;2
